subject,code,course,section,type,days,time
THEA,591,Teaching College Theater,09,Independent Study,,TBA
THEA,591,Teaching College Theater,11,Independent Study,,TBA
THEA,591,Teaching College Theater,13,Independent Study,,TBA
THEA,591,Teaching College Theater,15,Independent Study,,TBA
THEA,591,Teaching College Theater,22,Independent Study,,TBA
THEA,591,Teaching College Theater,30,Independent Study,,TBA
THEA,597,Independent Study,03,Independent Study,,TBA
THEA,597,Independent Study,04,Independent Study,,TBA
THEA,597,Independent Study,05,Independent Study,,TBA
THEA,597,Independent Study,08,Independent Study,,TBA
THEA,597,Independent Study,09,Independent Study,,TBA
THEA,597,Independent Study,10,Independent Study,,TBA
THEA,597,Independent Study,11,Independent Study,,TBA
THEA,597,Independent Study,12,Independent Study,,TBA
THEA,597,Independent Study,13,Independent Study,,TBA
THEA,597,Independent Study,15,Independent Study,,TBA
THEA,597,Independent Study,16,Independent Study,,TBA
THEA,597,Independent Study,17,Independent Study,,TBA
THEA,597,Independent Study,18,Independent Study,,TBA
THEA,597,Independent Study,19,Independent Study,,TBA
THEA,597,Independent Study,21,Independent Study,,TBA
THEA,597,Independent Study,22,Independent Study,,TBA
THEA,597,Independent Study,23,Independent Study,,TBA
THEA,597,Independent Study,26,Independent Study,,TBA
THEA,597,Independent Study,27,Independent Study,,TBA
THEA,597,Independent Study,28,Independent Study,,TBA
THEA,597,Independent Study,30,Independent Study,,TBA
THEA,597,Independent Study,31,Independent Study,,TBA
THEA,597,Independent Study,32,Independent Study,,TBA
THEA,597,Independent Study,33,Independent Study,,TBA
THEA,597,Independent Study,34,Independent Study,,TBA
THEA,597,Independent Study,35,Independent Study,,TBA
THEA,597,Independent Study,36,Independent Study,,TBA
THEA,597A,Independent Study,22,Independent Study,,TBA
THEA,598,Creative Thesis,04,Independent Study,,TBA
THEA,598,Creative Thesis,08,Independent Study,,TBA
THEA,598,Creative Thesis,09,Independent Study,,TBA
THEA,598,Creative Thesis,11,Independent Study,,TBA
THEA,598,Creative Thesis,12,Independent Study,,TBA
THEA,598,Creative Thesis,13,Independent Study,,TBA
THEA,598,Creative Thesis,15,Independent Study,,TBA
THEA,598,Creative Thesis,19,Independent Study,,TBA
THEA,598,Creative Thesis,30,Independent Study,,TBA
THEA,599,Thesis,04,Independent Study,,TBA
THEA,599,Thesis,08,Independent Study,,TBA
THEA,599,Thesis,09,Independent Study,,TBA
THEA,599,Thesis,11,Independent Study,,TBA
THEA,599,Thesis,13,Independent Study,,TBA
THEA,599,Thesis,15,Independent Study,,TBA
THEA,599,Thesis,19,Independent Study,,TBA
THEA,599,Thesis,22,Independent Study,,TBA
THEA,599,Thesis,30,Independent Study,,TBA
THEA,599,Thesis,32,Independent Study,,TBA
THEA,700,Continuous Registration,04,Independent Study,,TBA
THEA,700,Continuous Registration,09,Independent Study,,TBA
THEA,700,Continuous Registration,11,Independent Study,,TBA
THEA,700,Continuous Registration,30,Independent Study,,TBA
THEA,707,Research Skills,09,Independent Study,,TBA
THEA,707,Research Skills,11,Independent Study,,TBA
THEA,707,Research Skills,30,Independent Study,,TBA
THEP,213,Production Lab: Scene Shop,03,Independent Study,,TBA
THEP,213,Production Lab: Scene Shop,04,Independent Study,,TBA
THEP,213,Production Lab: Scene Shop,08,Independent Study,,TBA
THEP,213,Production Lab: Scene Shop,09,Independent Study,,TBA
THEP,213,Production Lab: Scene Shop,10,Independent Study,,TBA
THEP,213,Production Lab: Scene Shop,11,Independent Study,,TBA
THEP,213,Production Lab: Scene Shop,13,Independent Study,,TBA
THEP,213,Production Lab: Scene Shop,15,Independent Study,,TBA
THEP,213,Production Lab: Scene Shop,16,Independent Study,,TBA
THEP,213,Production Lab: Scene Shop,17,Independent Study,,TBA
THEP,213,Production Lab: Scene Shop,18,Independent Study,,TBA
THEP,213,Production Lab: Scene Shop,19,Independent Study,,TBA
THEP,213,Production Lab: Scene Shop,28,Independent Study,,TBA
THEP,214,Production Lab: Costume Shop,03,Independent Study,,TBA
THEP,214,Production Lab: Costume Shop,04,Independent Study,,TBA
THEP,214,Production Lab: Costume Shop,08,Independent Study,,TBA
THEP,214,Production Lab: Costume Shop,09,Independent Study,,TBA
THEP,214,Production Lab: Costume Shop,10,Independent Study,,TBA
THEP,214,Production Lab: Costume Shop,11,Independent Study,,TBA
THEP,214,Production Lab: Costume Shop,13,Independent Study,,TBA
THEP,214,Production Lab: Costume Shop,15,Independent Study,,TBA
THEP,214,Production Lab: Costume Shop,16,Independent Study,,TBA
THEP,214,Production Lab: Costume Shop,17,Independent Study,,TBA
THEP,214,Production Lab: Costume Shop,18,Independent Study,,TBA
THEP,214,Production Lab: Costume Shop,19,Independent Study,,TBA
THEP,215,Production Lab: Lights,04,Independent Study,,TBA
THEP,215,Production Lab: Lights,09,Independent Study,,TBA
THEP,215,Production Lab: Lights,16,Independent Study,,TBA
THEP,215,Production Lab: Lights,18,Independent Study,,TBA
THEP,215,Production Lab: Lights,19,Independent Study,,TBA
THEP,215,Production Lab: Lights,28,Independent Study,,TBA
THEP,216,Production Lab: Run Crew,04,Independent Study,,TBA
THEP,216,Production Lab: Run Crew,08,Independent Study,,TBA
THEP,216,Production Lab: Run Crew,09,Independent Study,,TBA
THEP,216,Production Lab: Run Crew,10,Independent Study,,TBA
THEP,216,Production Lab: Run Crew,15,Independent Study,,TBA
THEP,216,Production Lab: Run Crew,16,Independent Study,,TBA
THEP,216,Production Lab: Run Crew,17,Independent Study,,TBA
THEP,216,Production Lab: Run Crew,18,Independent Study,,TBA
THEP,216,Production Lab: Run Crew,19,Independent Study,,TBA
THEP,216,Production Lab: Run Crew,22,Independent Study,,TBA
THEP,216,Production Lab: Run Crew,26,Independent Study,,TBA
THEP,216,Production Lab: Run Crew,28,Independent Study,,TBA
THEP,260,Performance Practicum:Acting,04,Independent Study,,TBA
THEP,260,Performance Practicum:Acting,08,Independent Study,,TBA
THEP,260,Performance Practicum:Acting,10,Independent Study,,TBA
THEP,260,Performance Practicum:Acting,11,Independent Study,,TBA
THEP,260,Performance Practicum:Acting,13,Independent Study,,TBA
THEP,260,Performance Practicum:Acting,16,Independent Study,,TBA
THEP,260,Performance Practicum:Acting,17,Independent Study,,TBA
THEP,260,Performance Practicum:Acting,21,Independent Study,,TBA
THEP,260,Performance Practicum:Acting,22,Independent Study,,TBA
THEP,261,Performance Practicum: Dance,04,Independent Study,,TBA
THEP,261,Performance Practicum: Dance,08,Independent Study,,TBA
THEP,261,Performance Practicum: Dance,10,Independent Study,,TBA
THEP,261,Performance Practicum: Dance,11,Independent Study,,TBA
THEP,261,Performance Practicum: Dance,13,Independent Study,,TBA
THEP,261,Performance Practicum: Dance,16,Independent Study,,TBA
THEP,261,Performance Practicum: Dance,17,Independent Study,,TBA
THEP,261,Performance Practicum: Dance,26,Independent Study,,TBA
THEP,261,Performance Practicum: Dance,31,Independent Study,,TBA
THEP,261,Performance Practicum: Dance,32,Independent Study,,TBA
THEP,262,Performance Practicum:Music,04,Independent Study,,TBA
THEP,262,Performance Practicum:Music,08,Independent Study,,TBA
THEP,262,Performance Practicum:Music,10,Independent Study,,TBA
THEP,262,Performance Practicum:Music,11,Independent Study,,TBA
THEP,262,Performance Practicum:Music,13,Independent Study,,TBA
THEP,262,Performance Practicum:Music,16,Independent Study,,TBA
THEP,262,Performance Practicum:Music,17,Independent Study,,TBA
THEP,264,Performance Practicum:Arts Mgt,04,Independent Study,,TBA
THEP,264,Performance Practicum:Arts Mgt,06,Independent Study,,TBA
THEP,264,Performance Practicum:Arts Mgt,08,Independent Study,,TBA
THEP,264,Performance Practicum:Arts Mgt,10,Independent Study,,TBA
THEP,264,Performance Practicum:Arts Mgt,11,Independent Study,,TBA
THEP,264,Performance Practicum:Arts Mgt,13,Independent Study,,TBA
THEP,264,Performance Practicum:Arts Mgt,16,Independent Study,,TBA
THEP,264,Performance Practicum:Arts Mgt,17,Independent Study,,TBA
THEP,264,Performance Practicum:Arts Mgt,23,Independent Study,,TBA
THEP,265,Performance Pract:Directing,04,Independent Study,,TBA
THEP,265,Performance Pract:Directing,08,Independent Study,,TBA
THEP,265,Performance Pract:Directing,10,Independent Study,,TBA
THEP,265,Performance Pract:Directing,11,Independent Study,,TBA
THEP,265,Performance Pract:Directing,13,Independent Study,,TBA
THEP,265,Performance Pract:Directing,16,Independent Study,,TBA
THEP,265,Performance Pract:Directing,17,Independent Study,,TBA
THEP,265,Performance Pract:Directing,22,Independent Study,,TBA
THEP,266,Perf Practicum Stage Mgmt,04,Independent Study,,TBA
THEP,266,Perf Practicum Stage Mgmt,08,Independent Study,,TBA
THEP,266,Perf Practicum Stage Mgmt,10,Independent Study,,TBA
THEP,266,Perf Practicum Stage Mgmt,11,Independent Study,,TBA
THEP,266,Perf Practicum Stage Mgmt,13,Independent Study,,TBA
THEP,266,Perf Practicum Stage Mgmt,16,Independent Study,,TBA
THEP,266,Perf Practicum Stage Mgmt,17,Independent Study,,TBA
THEP,266,Perf Practicum Stage Mgmt,21,Independent Study,,TBA
THEP,266,Perf Practicum Stage Mgmt,22,Independent Study,,TBA
THEP,266,Perf Practicum Stage Mgmt,26,Independent Study,,TBA
THEP,270,Tech Practicum:Scene Construct,04,Independent Study,,TBA
THEP,270,Tech Practicum:Scene Construct,08,Independent Study,,TBA
THEP,270,Tech Practicum:Scene Construct,09,Independent Study,,TBA
THEP,270,Tech Practicum:Scene Construct,10,Independent Study,,TBA
THEP,270,Tech Practicum:Scene Construct,11,Independent Study,,TBA
THEP,270,Tech Practicum:Scene Construct,13,Independent Study,,TBA
THEP,270,Tech Practicum:Scene Construct,15,Independent Study,,TBA
THEP,270,Tech Practicum:Scene Construct,16,Independent Study,,TBA
THEP,270,Tech Practicum:Scene Construct,18,Independent Study,,TBA
THEP,270,Tech Practicum:Scene Construct,19,Independent Study,,TBA
THEP,271,Technical Practicum: Run Crew,04,Independent Study,,TBA
THEP,271,Technical Practicum: Run Crew,08,Independent Study,,TBA
THEP,271,Technical Practicum: Run Crew,09,Independent Study,,TBA
THEP,271,Technical Practicum: Run Crew,10,Independent Study,,TBA
THEP,271,Technical Practicum: Run Crew,11,Independent Study,,TBA
THEP,271,Technical Practicum: Run Crew,13,Independent Study,,TBA
THEP,271,Technical Practicum: Run Crew,15,Independent Study,,TBA
THEP,271,Technical Practicum: Run Crew,16,Independent Study,,TBA
THEP,271,Technical Practicum: Run Crew,17,Independent Study,,TBA
THEP,271,Technical Practicum: Run Crew,18,Independent Study,,TBA
THEP,271,Technical Practicum: Run Crew,19,Independent Study,,TBA
THEP,271,Technical Practicum: Run Crew,28,Independent Study,,TBA
THEP,271,Technical Practicum: Run Crew,31,Independent Study,,TBA
THEP,272,Technical Practicum:Lighting,04,Independent Study,,TBA
THEP,272,Technical Practicum:Lighting,08,Independent Study,,TBA
THEP,272,Technical Practicum:Lighting,09,Independent Study,,TBA
THEP,272,Technical Practicum:Lighting,10,Independent Study,,TBA
THEP,272,Technical Practicum:Lighting,11,Independent Study,,TBA
THEP,272,Technical Practicum:Lighting,13,Independent Study,,TBA
THEP,272,Technical Practicum:Lighting,15,Independent Study,,TBA
THEP,272,Technical Practicum:Lighting,16,Independent Study,,TBA
THEP,272,Technical Practicum:Lighting,18,Independent Study,,TBA
THEP,272,Technical Practicum:Lighting,19,Independent Study,,TBA
THEP,272,Technical Practicum:Lighting,28,Independent Study,,TBA
THEP,273,Technical Practicum: Costumes,04,Independent Study,,TBA
THEP,273,Technical Practicum: Costumes,08,Independent Study,,TBA
THEP,273,Technical Practicum: Costumes,09,Independent Study,,TBA
THEP,273,Technical Practicum: Costumes,10,Independent Study,,TBA
THEP,273,Technical Practicum: Costumes,11,Independent Study,,TBA
THEP,273,Technical Practicum: Costumes,13,Independent Study,,TBA
THEP,273,Technical Practicum: Costumes,15,Independent Study,,TBA
THEP,273,Technical Practicum: Costumes,16,Independent Study,,TBA
THEP,273,Technical Practicum: Costumes,17,Independent Study,,TBA
THEP,273,Technical Practicum: Costumes,18,Independent Study,,TBA
THEP,273,Technical Practicum: Costumes,19,Independent Study,,TBA
THEP,274,Technical Practicum:Sound,04,Independent Study,,TBA
THEP,274,Technical Practicum:Sound,08,Independent Study,,TBA
THEP,274,Technical Practicum:Sound,09,Independent Study,,TBA
THEP,274,Technical Practicum:Sound,10,Independent Study,,TBA
THEP,274,Technical Practicum:Sound,11,Independent Study,,TBA
THEP,274,Technical Practicum:Sound,13,Independent Study,,TBA
THEP,274,Technical Practicum:Sound,15,Independent Study,,TBA
THEP,274,Technical Practicum:Sound,16,Independent Study,,TBA
THEP,274,Technical Practicum:Sound,18,Independent Study,,TBA
THEP,274,Technical Practicum:Sound,19,Independent Study,,TBA
THEP,275,Technical Practicum: Props,04,Independent Study,,TBA
THEP,275,Technical Practicum: Props,08,Independent Study,,TBA
THEP,275,Technical Practicum: Props,09,Independent Study,,TBA
THEP,275,Technical Practicum: Props,10,Independent Study,,TBA
THEP,275,Technical Practicum: Props,11,Independent Study,,TBA
THEP,275,Technical Practicum: Props,13,Independent Study,,TBA
THEP,275,Technical Practicum: Props,15,Independent Study,,TBA
THEP,275,Technical Practicum: Props,16,Independent Study,,TBA
THEP,275,Technical Practicum: Props,18,Independent Study,,TBA
THEP,275,Technical Practicum: Props,19,Independent Study,,TBA
THEP,276,Tech Practicum Stage Mgmt,04,Independent Study,,TBA
THEP,276,Tech Practicum Stage Mgmt,08,Independent Study,,TBA
THEP,276,Tech Practicum Stage Mgmt,09,Independent Study,,TBA
THEP,276,Tech Practicum Stage Mgmt,10,Independent Study,,TBA
THEP,276,Tech Practicum Stage Mgmt,11,Independent Study,,TBA
THEP,276,Tech Practicum Stage Mgmt,13,Independent Study,,TBA
THEP,276,Tech Practicum Stage Mgmt,15,Independent Study,,TBA
THEP,276,Tech Practicum Stage Mgmt,16,Independent Study,,TBA
THEP,276,Tech Practicum Stage Mgmt,17,Independent Study,,TBA
THEP,276,Tech Practicum Stage Mgmt,18,Independent Study,,TBA
THEP,276,Tech Practicum Stage Mgmt,19,Independent Study,,TBA
THEP,276,Tech Practicum Stage Mgmt,22,Independent Study,,TBA
THEP,360,Performance Practicum:Acting,04,Independent Study,,TBA
THEP,360,Performance Practicum:Acting,08,Independent Study,,TBA
THEP,360,Performance Practicum:Acting,10,Independent Study,,TBA
THEP,360,Performance Practicum:Acting,11,Independent Study,,TBA
THEP,360,Performance Practicum:Acting,13,Independent Study,,TBA
THEP,360,Performance Practicum:Acting,16,Independent Study,,TBA
THEP,360,Performance Practicum:Acting,17,Independent Study,,TBA
THEP,360,Performance Practicum:Acting,21,Independent Study,,TBA
THEP,360,Performance Practicum:Acting,22,Independent Study,,TBA
THEP,361,Performance Practicum: Dance,04,Independent Study,,TBA
THEP,361,Performance Practicum: Dance,08,Independent Study,,TBA
THEP,361,Performance Practicum: Dance,10,Independent Study,,TBA
THEP,361,Performance Practicum: Dance,11,Independent Study,,TBA
THEP,361,Performance Practicum: Dance,13,Independent Study,,TBA
THEP,361,Performance Practicum: Dance,16,Independent Study,,TBA
THEP,361,Performance Practicum: Dance,17,Independent Study,,TBA
THEP,361,Performance Practicum: Dance,26,Independent Study,,TBA
THEP,361,Performance Practicum: Dance,31,Independent Study,,TBA
THEP,361,Performance Practicum: Dance,32,Independent Study,,TBA
THEP,362,Performance Practicum: Music,04,Independent Study,,TBA
THEP,362,Performance Practicum: Music,08,Independent Study,,TBA
THEP,362,Performance Practicum: Music,10,Independent Study,,TBA
THEP,362,Performance Practicum: Music,11,Independent Study,,TBA
THEP,362,Performance Practicum: Music,13,Independent Study,,TBA
THEP,362,Performance Practicum: Music,16,Independent Study,,TBA
THEP,362,Performance Practicum: Music,17,Independent Study,,TBA
THEP,364,Performance Practicum:Arts Mgt,04,Independent Study,,TBA
THEP,364,Performance Practicum:Arts Mgt,06,Independent Study,,TBA
THEP,364,Performance Practicum:Arts Mgt,08,Independent Study,,TBA
THEP,364,Performance Practicum:Arts Mgt,10,Independent Study,,TBA
THEP,364,Performance Practicum:Arts Mgt,11,Independent Study,,TBA
THEP,364,Performance Practicum:Arts Mgt,13,Independent Study,,TBA
THEP,364,Performance Practicum:Arts Mgt,16,Independent Study,,TBA
THEP,364,Performance Practicum:Arts Mgt,17,Independent Study,,TBA
THEP,364,Performance Practicum:Arts Mgt,23,Independent Study,,TBA
THEP,365,Performance Practicum:Directg,04,Independent Study,,TBA
THEP,365,Performance Practicum:Directg,08,Independent Study,,TBA
THEP,365,Performance Practicum:Directg,10,Independent Study,,TBA
THEP,365,Performance Practicum:Directg,11,Independent Study,,TBA
THEP,365,Performance Practicum:Directg,13,Independent Study,,TBA
THEP,365,Performance Practicum:Directg,16,Independent Study,,TBA
THEP,365,Performance Practicum:Directg,17,Independent Study,,TBA
THEP,365,Performance Practicum:Directg,22,Independent Study,,TBA
THEP,365,Performance Practicum:Directg,31,Independent Study,,TBA
THEP,366,Interm Perf Pract Stage Mgmt,04,Independent Study,,TBA
THEP,366,Interm Perf Pract Stage Mgmt,08,Independent Study,,TBA
THEP,366,Interm Perf Pract Stage Mgmt,10,Independent Study,,TBA
THEP,366,Interm Perf Pract Stage Mgmt,11,Independent Study,,TBA
THEP,366,Interm Perf Pract Stage Mgmt,13,Independent Study,,TBA
THEP,366,Interm Perf Pract Stage Mgmt,16,Independent Study,,TBA
THEP,366,Interm Perf Pract Stage Mgmt,17,Independent Study,,TBA
THEP,366,Interm Perf Pract Stage Mgmt,21,Independent Study,,TBA
THEP,366,Interm Perf Pract Stage Mgmt,22,Independent Study,,TBA
THEP,366,Interm Perf Pract Stage Mgmt,26,Independent Study,,TBA
THEP,366,Interm Perf Pract Stage Mgmt,31,Independent Study,,TBA
THEP,370,Technical Practicum:Scene Cons,04,Independent Study,,TBA
THEP,370,Technical Practicum:Scene Cons,08,Independent Study,,TBA
THEP,370,Technical Practicum:Scene Cons,09,Independent Study,,TBA
THEP,370,Technical Practicum:Scene Cons,10,Independent Study,,TBA
THEP,370,Technical Practicum:Scene Cons,11,Independent Study,,TBA
THEP,370,Technical Practicum:Scene Cons,13,Independent Study,,TBA
THEP,370,Technical Practicum:Scene Cons,15,Independent Study,,TBA
THEP,370,Technical Practicum:Scene Cons,16,Independent Study,,TBA
THEP,370,Technical Practicum:Scene Cons,18,Independent Study,,TBA
THEP,370,Technical Practicum:Scene Cons,19,Independent Study,,TBA
THEP,371,Technical Practicum: Run Crew,04,Independent Study,,TBA
THEP,371,Technical Practicum: Run Crew,08,Independent Study,,TBA
THEP,371,Technical Practicum: Run Crew,09,Independent Study,,TBA
THEP,371,Technical Practicum: Run Crew,10,Independent Study,,TBA
THEP,371,Technical Practicum: Run Crew,11,Independent Study,,TBA
